graph_type,metric,sampler,frac,theta_mean,mean_sampled_mean,bias_rel_mean,var_rel_mean,nd_mean,theta_std,mean_sampled_std,bias_rel_std,var_rel_std,nd_std
SBM,assortativity,degree_weighted,0.05,0.001719299779465816,-0.09987783482035684,-7.448160725792107,20.63547366141411,21.97686724611892,0.021954787996551584,0.013883912420608605,5.187583678237511,18.021886817391685,18.697416953174532
SBM,assortativity,degree_weighted,0.1,0.001719299779465816,-0.0242568562687826,-1.8957850441283761,10.21765000995995,10.443898689046842,0.021954787996551584,0.0025841183422774644,1.7013882610512865,8.138724510772263,8.233027979893828
SBM,assortativity,degree_weighted,0.2,0.001719299779465816,-0.002505077064510191,-0.19438421214340124,5.805691221370807,5.881440700346597,0.021954787996551584,0.00874311304724223,0.7035245531864842,5.403828919958438,5.351348206600783
SBM,assortativity,degree_weighted,0.3,0.001719299779465816,0.004569064952389505,0.5026799809161329,3.8423829819473463,3.962223102190432,0.021954787996551584,0.008362204682286437,0.9995394891583822,3.3778843923508037,3.3993984685566394
SBM,assortativity,edge_uniform,0.05,0.001719299779465816,0.21528850803975583,17.733780129306705,11.047776320803633,20.908579315982706,0.021954787996551584,0.007687764377463625,15.828194287955773,9.274439632895083,18.323796080287092
SBM,assortativity,edge_uniform,0.1,0.001719299779465816,0.13155872574023036,10.676297086932115,8.43301024572129,13.628617740437551,0.021954787996551584,0.01245793950391418,9.19173919978596,8.116726436990376,12.229841261938079
SBM,assortativity,edge_uniform,0.2,0.001719299779465816,0.06538897091105539,5.400566675280309,4.946592152555768,7.360786228153442,0.021954787996551584,0.004416448395467631,4.934024218508306,4.2699582063538175,6.472579750336124
SBM,assortativity,edge_uniform,0.3,0.001719299779465816,0.03804838252893186,3.239759081443843,3.562386032286472,4.87298332277271,0.021954787996551584,0.006520446689353983,3.2078448986156376,3.016784150458556,4.323434845124952
SBM,assortativity,random_node,0.05,0.001719299779465816,-0.10237222353469255,-7.804979682576591,21.010042414951076,22.493672779967806,0.021954787996551584,0.013985549409257612,5.8355252278290495,19.410140712896983,20.15625860416821
SBM,assortativity,random_node,0.1,0.001719299779465816,-0.02731370395021427,-1.469867236878327,11.191914730139093,11.405704325937485,0.021954787996551584,0.012665816962698757,1.017707032138422,9.61872182066471,9.498276389911487
SBM,assortativity,random_node,0.2,0.001719299779465816,0.0009765372180354302,0.5190589546417251,6.254624070614093,6.395075169794225,0.021954787996551584,0.007122266910021068,1.6845962912531145,5.567568572662577,5.6525774670082285
SBM,assortativity,random_node,0.3,0.001719299779465816,0.004575578456055404,0.5542383545662496,4.1341952955446395,4.256774434821809,0.021954787996551584,0.007625530835621766,1.1148839893283626,3.563503496838766,3.6110665134654942
SBM,assortativity,snowball,0.05,0.001719299779465816,-0.5912567652848475,-47.964580086687405,6.473003939170297,48.40227504060838,0.021954787996551584,0.008242755571081041,41.00031800660066,5.246114186776042,41.33035697802106
SBM,assortativity,snowball,0.1,0.001719299779465816,-0.46317018907556384,-37.451608191495225,4.163789560807142,37.683510379769146,0.021954787996551584,0.005711563720557325,31.73574429417013,3.5016041156063378,31.926636663679755
SBM,assortativity,snowball,0.2,0.001719299779465816,-0.26118926285684296,-20.755625222153597,4.150858878837826,21.16755925535461,0.021954787996551584,0.005653575125259153,16.865113749692025,3.47180075644622,17.217302808206703
SBM,assortativity,snowball,0.3,0.001719299779465816,-0.1564265516007382,-12.626441913384294,4.778872784205815,13.503606445619152,0.021954787996551584,0.0052162336509810605,10.666566304247269,4.28950111496108,11.492260366875618
SBM,avg_path,degree_weighted,0.05,2.9516138923654567,2.2592833753965333,-0.2344857091949928,0.23397439845170473,0.3328250948297294,0.013782126084798698,0.08029211459442968,0.029533301169840508,0.027072347401949706,0.01728892335318211
SBM,avg_path,degree_weighted,0.1,2.9516138923654567,5.639291972366834,0.9106712763923713,0.42363789533128504,1.004512032727958,0.013782126084798698,0.09028270562551287,0.03602010211710994,0.018843119199750263,0.036551758332190695
SBM,avg_path,degree_weighted,0.2,2.9516138923654567,4.819399056940645,0.6327744668860473,0.09338227233742699,0.6396566614488208,0.013782126084798698,0.05192872823717187,0.011922152863987543,0.007200671193205725,0.012161420024363058
SBM,avg_path,degree_weighted,0.3,2.9516138923654567,3.967722387160851,0.3442387375306941,0.035183015267003175,0.3460469968068843,0.013782126084798698,0.03434914529231272,0.006405472095600956,0.003286887545426212,0.006234575260548095
SBM,avg_path,edge_uniform,0.05,2.9516138923654567,4.000814285266635,0.3556478521870298,0.35079781835866714,0.5007585135018633,0.013782126084798698,0.1255396057359952,0.04898730942422842,0.03142014380106177,0.04322905305948224
SBM,avg_path,edge_uniform,0.1,2.9516138923654567,5.792292253614841,0.9623804736742508,0.2688955539063983,0.9995068298864522,0.013782126084798698,0.07892813763424543,0.021518756927713215,0.028857341061450145,0.02509318773889571
SBM,avg_path,edge_uniform,0.2,2.9516138923654567,4.289507614589065,0.4532427919836888,0.05767103919850227,0.4569104085469756,0.013782126084798698,0.04922456689750015,0.01074590111777889,0.003331209765620599,0.010554198708864503
SBM,avg_path,edge_uniform,0.3,2.9516138923654567,3.746718512808408,0.2693753569727935,0.027143259718387092,0.27074112376817155,0.013782126084798698,0.024057199456071238,0.0042358193511004795,0.0010164112466911793,0.004222499115656768
SBM,avg_path,random_node,0.05,2.9516138923654567,2.0175854119736476,-0.31641563668762157,0.19486896226003175,0.3721954843842358,0.013782126084798698,0.07668535417514988,0.026783475501710577,0.010855662986491687,0.017009151205319803
SBM,avg_path,random_node,0.1,2.9516138923654567,4.984420267512459,0.6888915264454492,0.422257966696022,0.808765440882589,0.013782126084798698,0.1851522721489804,0.06837923588293873,0.020393396165315634,0.05963509543741229
SBM,avg_path,random_node,0.2,2.9516138923654567,5.339150986607412,0.8088675629438388,0.13340995128915256,0.8198209779996908,0.013782126084798698,0.061180778771355464,0.01579835904398434,0.00930256155459921,0.01686024011087966
SBM,avg_path,random_node,0.3,2.9516138923654567,4.2715135200861205,0.4471510203405996,0.047064723004653905,0.4496328847051392,0.013782126084798698,0.04285590204735169,0.008100499315430488,0.004186994602313937,0.008359974973528915
SBM,avg_path,snowball,0.05,2.9516138923654567,3.3422543947553622,0.13238650927203846,0.14431078855216084,0.19612393093186062,0.013782126084798698,0.04261610101924893,0.016998544141971574,0.016850481463206876,0.0207818017868853
SBM,avg_path,snowball,0.1,2.9516138923654567,3.514409172048816,0.19069516979272355,0.07014982724352681,0.20320938788311033,0.013782126084798698,0.0035815572856087875,0.005874885133197924,0.004750174667271266,0.006823989714806736
SBM,avg_path,snowball,0.2,2.9516138923654567,3.2853342767295595,0.11306479228006723,0.038147720043867336,0.11934749240491624,0.013782126084798698,0.020624117861313712,0.004980737841737608,0.003165690236302483,0.005354359186069699
SBM,avg_path,snowball,0.3,2.9516138923654567,3.242491771269177,0.0985516514295123,0.025517486448412906,0.10181241429759744,0.013782126084798698,0.01527264778281912,0.0029024395926039665,0.0014270048224081194,0.0027773205848709926
SBM,clustering,degree_weighted,0.05,0.03272440878115707,0.027067295780716382,-0.17390431648830657,2.5068110283853717,2.5228251846321355,0.0011088575296334944,0.007344194080351935,0.21858877724900616,0.491166573713064,0.47554949328568774
SBM,clustering,degree_weighted,0.1,0.03272440878115707,0.03496960855191468,0.06825406145792669,1.046216676912344,1.050290749782247,0.0011088575296334944,0.0027357701484530903,0.06980524781671339,0.05721418170343902,0.057383371344121734
SBM,clustering,degree_weighted,0.2,0.03272440878115707,0.0367469867113998,0.12300792251129586,0.3898523090087488,0.40886253229182123,0.0011088575296334944,0.0012297727230834662,0.014469130942216836,0.030567837221810373,0.0328291080070547
SBM,clustering,degree_weighted,0.3,0.03272440878115707,0.037237335224377846,0.13755543210238325,0.20548734319772036,0.24786901790253763,0.0011088575296334944,0.0017202762716192013,0.01728853590037366,0.015436412837683091,0.013097525112672833
SBM,clustering,edge_uniform,0.05,0.03272440878115707,0.04209636628341312,0.28290974806211044,1.8338458959862336,1.860617805786213,0.0011088575296334944,0.006392154453582671,0.16030756309757732,0.04162421640328123,0.06199746675664714
SBM,clustering,edge_uniform,0.1,0.03272440878115707,0.04246367148782622,0.2971264119846053,0.8023734655292138,0.8597342537441781,0.0011088575296334944,0.003699258407296367,0.09510394782592402,0.07036307125512449,0.07194506562276262
SBM,clustering,edge_uniform,0.2,0.03272440878115707,0.04117729792301119,0.25788943275489673,0.3510742656775979,0.43650330441261886,0.0011088575296334944,0.002164624566634998,0.03722043576027988,0.007483355405665105,0.021738616032930393
SBM,clustering,edge_uniform,0.3,0.03272440878115707,0.03922123951686224,0.19843456536974466,0.19567616382280764,0.27894229041542357,0.0011088575296334944,0.0015013390191237206,0.01446330304304757,0.019946031128419188,0.020683975495535797
SBM,clustering,random_node,0.05,0.03272440878115707,0.021561681455799103,-0.34085445834732275,2.295382945710667,2.342839151856536,0.0011088575296334944,0.008786351789614517,0.2721419177323941,0.6719448501179275,0.6290133362580927
SBM,clustering,random_node,0.1,0.03272440878115707,0.03019941649990323,-0.07740243687177985,1.1604623160947243,1.1636803564709748,0.0011088575296334944,0.0019027723846056315,0.04306842209659635,0.09451165033611315,0.0944842916714446
SBM,clustering,random_node,0.2,0.03272440878115707,0.031839647319022495,-0.02737417513887792,0.41967803914392,0.42181776894917034,0.0011088575296334944,0.0017929532592774924,0.03378162048334174,0.047159273228325124,0.04528973048726621
SBM,clustering,random_node,0.3,0.03272440878115707,0.03277088248041525,0.0014400297447535809,0.21686538167905564,0.21699410512811995,0.0011088575296334944,0.00112007070479781,0.008146517429156782,0.010897316059151294,0.010858153096174326
SBM,clustering,snowball,0.05,0.03272440878115707,0.08210508667634205,1.5089303710483624,0.9005614532776576,1.7577877746783712,0.0011088575296334944,0.003326757476002759,0.05399158025740262,0.0438369572744171,0.0491598240740127
SBM,clustering,snowball,0.1,0.03272440878115707,0.07347437565407859,1.2450311367830709,0.5001974084174059,1.3427542225479332,0.0011088575296334944,0.003325990200890847,0.05949882289859752,0.04697442752372452,0.04884212053303355
SBM,clustering,snowball,0.2,0.03272440878115707,0.05537493339017021,0.6919079874795202,0.24787077458971143,0.735666771930006,0.0011088575296334944,0.0025642618351426226,0.04255113895288621,0.041236275211537346,0.047167369114615464
SBM,clustering,snowball,0.3,0.03272440878115707,0.049301436691377154,0.5067382955986244,0.16006066489396018,0.5315800358482349,0.0011088575296334944,0.0014867615014045076,0.013175791536117537,0.016976725246934665,0.015621727907602715
SBM,modularity,degree_weighted,0.05,0.5064546109019391,0.7648231438245171,0.5104123271648378,0.140391038567499,0.5294062455748627,0.008188405712924878,0.008733953708259919,0.02626759214557583,0.004295300323865366,0.025645744769194633
SBM,modularity,degree_weighted,0.1,0.5064546109019391,0.7647969328751131,0.5104322982230809,0.0896918371568161,0.5182916806842303,0.008188405712924878,0.005907017755951558,0.028257913117076445,0.005124506578216467,0.027823250899626683
SBM,modularity,degree_weighted,0.2,0.5064546109019391,0.6154472318224835,0.21551156544132727,0.0508565552897358,0.22145233320976104,0.008188405712924878,0.004784549462981708,0.025091367163342426,0.0032712390322544313,0.025067666913971432
SBM,modularity,degree_weighted,0.3,0.5064546109019391,0.5216802393761277,0.03028358271546237,0.034856503775654545,0.04825881992449327,0.008188405712924878,0.005903500445488522,0.02065770908822441,0.002777709753161649,0.013726016812927613
SBM,modularity,edge_uniform,0.05,0.5064546109019391,0.7743502291928512,0.5293897054440702,0.10400552844321886,0.5395808871700001,0.008188405712924878,0.006240804173718906,0.03434755695955404,0.008840889336956603,0.03408462212704563
SBM,modularity,edge_uniform,0.1,0.5064546109019391,0.6928225619123098,0.3683867930109561,0.07729529806524064,0.37655591820994305,0.008188405712924878,0.0058168254250491325,0.031879386180494074,0.008041983298643139,0.030696250500971294
SBM,modularity,edge_uniform,0.2,0.5064546109019391,0.5624482575705684,0.11086869068877861,0.039701392028156444,0.11819211792208788,0.008188405712924878,0.0054433114602928274,0.025555707704071298,0.004074511837632441,0.023303622022269738
SBM,modularity,edge_uniform,0.3,0.5064546109019391,0.5053506605706589,-0.0019945531347638767,0.03535249201879608,0.03865027691146024,0.008188405712924878,0.005268164026598991,0.017605126737193624,0.0017621146139919686,0.003600252958174682
SBM,modularity,random_node,0.05,0.5064546109019391,0.7689774046649538,0.5188636266619348,0.15067352849279528,0.5406206577407484,0.008188405712924878,0.009815496476627194,0.04131011196929503,0.01574233284993256,0.038967242665866784
SBM,modularity,random_node,0.1,0.5064546109019391,0.7924937382979207,0.5652247836055607,0.0904271130753717,0.5724748636935171,0.008188405712924878,0.005838237265551246,0.03489404333284557,0.005160569156347097,0.03398583910052658
SBM,modularity,random_node,0.2,0.5064546109019391,0.654860582178669,0.2933411742570623,0.05569893741314027,0.2986026467542337,0.008188405712924878,0.004559019579527943,0.025635356735706962,0.004206012466652124,0.025684750813972524
SBM,modularity,random_node,0.3,0.5064546109019391,0.547942544166925,0.0821541557506566,0.03603750875236216,0.09004289108862702,0.008188405712924878,0.0055747061985946915,0.021284179785932323,0.0028084550685952125,0.019653501335867032
SBM,modularity,snowball,0.05,0.5064546109019391,0.5396169221139326,0.06566528232201443,0.09891390020667097,0.12000467568659104,0.008188405712924878,0.006200944358528898,0.018530023013175308,0.006994200947558136,0.003277050825844314
SBM,modularity,snowball,0.1,0.5064546109019391,0.5626559836837499,0.1111761001975857,0.07794283509854619,0.1359785075106974,0.008188405712924878,0.0023991757049185774,0.01646602491117187,0.004436944530162152,0.014904255097842167
SBM,modularity,snowball,0.2,0.5064546109019391,0.4632837965174182,-0.0849641761582481,0.07783219760546946,0.11658712433219096,0.008188405712924878,0.005216341086031331,0.022745116053828528,0.007019754051744835,0.013110036961055874
SBM,modularity,snowball,0.3,0.5064546109019391,0.43988882618092956,-0.13122185882462903,0.06803147704360761,0.14809776561020666,0.008188405712924878,0.004690323399473013,0.01874304874643979,0.0037428479247152415,0.016076323931065346
WS,assortativity,degree_weighted,0.05,-0.005923524426365442,0.18467872801545107,155.7136048675087,348.86708126375873,382.11742232083714,0.007304335177225224,0.023851855582090506,233.04165354666873,525.0355660739267,574.36687865148
WS,assortativity,degree_weighted,0.1,-0.005923524426365442,0.38604928195088767,325.1930550394059,173.57027870385485,368.6946532031617,0.007304335177225224,0.022260327017146076,501.5942621178675,274.6203413652833,571.7865925538987
WS,assortativity,degree_weighted,0.2,-0.005923524426365442,0.4234406256785027,356.1269910670143,83.93977022211591,365.9061499677512,0.007304335177225224,0.005975430708178013,545.8541638214751,126.19344139328899,560.234605384993
WS,assortativity,degree_weighted,0.3,-0.005923524426365442,0.43892132878493834,377.69238899327604,69.2365013681939,383.9894719010837,0.007304335177225224,0.009599957318760614,587.6770447755478,106.80383767306822,597.3006092543937
WS,assortativity,edge_uniform,0.05,-0.005923524426365442,0.5773517890394523,461.2235101393151,151.33436224162875,485.5149763733166,0.007304335177225224,0.02849046897087124,684.5217679268443,234.88415039357363,723.6167106235972
WS,assortativity,edge_uniform,0.1,-0.005923524426365442,0.5700320761547091,489.6820276771242,105.12687785205571,500.8450161119814,0.007304335177225224,0.014730371829640123,763.8232147607445,163.56948313408046,781.1362892357846
WS,assortativity,edge_uniform,0.2,-0.005923524426365442,0.5250292705035674,446.6080041474919,71.02790973929427,452.22289005026596,0.007304335177225224,0.008162316659488886,691.4594668163029,108.57060268016741,699.929592046676
WS,assortativity,edge_uniform,0.3,-0.005923524426365442,0.5002149835952241,432.6432728449839,62.430630714134374,437.1246462020038,0.007304335177225224,0.011173221047689042,675.8788740348334,97.33902626905422,682.8520516860134
WS,assortativity,random_node,0.05,-0.005923524426365442,0.17866154496063535,174.338196285729,352.2248930926182,393.1715486339459,0.007304335177225224,0.024820664477140566,284.4387679045775,547.5801498197357,616.9196279439437
WS,assortativity,random_node,0.1,-0.005923524426365442,0.363802087148116,290.153165123265,152.8181997390629,327.96850859995686,0.007304335177225224,0.01890696108589335,435.207871898373,225.63664526743273,490.1953038447256
WS,assortativity,random_node,0.2,-0.005923524426365442,0.4354360401028908,375.67452387300676,91.20768357634716,386.6068671957758,0.007304335177225224,0.018404676297378717,581.9165777772735,138.20246546540656,598.0873469128753
WS,assortativity,random_node,0.3,-0.005923524426365442,0.43891277746254476,372.41875175061267,61.21837152968037,377.4488824838056,0.007304335177225224,0.01720178268818024,575.8452830595189,89.89764565353296,582.7941941122026
WS,assortativity,snowball,0.05,-0.005923524426365442,-0.13369281617279122,-103.93688210961734,96.3373133893311,141.78331454567848,0.007304335177225224,0.015404077346930865,157.02469523915588,145.34396274770774,213.9116145394791
WS,assortativity,snowball,0.1,-0.005923524426365442,0.008340659186551457,10.785986850487802,71.39549240384639,72.31171138050603,0.007304335177225224,0.00418128240234916,19.767177425226755,112.55936457452853,114.19802828078187
WS,assortativity,snowball,0.2,-0.005923524426365442,0.10171193917328847,92.00563704857282,48.00791611759725,103.83070381678189,0.007304335177225224,0.007310396064887227,146.20421594384229,73.31949183412566,163.51650802607875
WS,assortativity,snowball,0.3,-0.005923524426365442,0.16824806008641255,153.1266067481774,37.599635914292406,157.68742085859577,0.007304335177225224,0.011694533369175664,241.92217259009587,57.66524914341619,248.6902251236715
WS,avg_path,degree_weighted,0.05,4.286324155193992,1.354093650793651,-0.6840326474965863,0.07131092462122779,0.6878005476161548,0.043242487399523744,0.02598673482273782,0.008513193844554534,0.009878560347532072,0.008090569326458165
WS,avg_path,degree_weighted,0.1,4.286324155193992,2.2045494283666107,-0.48555864508135904,0.13747475020792796,0.5047801120727498,0.043242487399523744,0.057995911524588294,0.01764056199455746,0.012753107414928607,0.017414367443869306
WS,avg_path,degree_weighted,0.2,4.286324155193992,5.95246955334686,0.38914175969623965,0.39458624579476365,0.5552180241587348,0.043242487399523744,0.18616039933873607,0.05645833362906379,0.03143450532829177,0.05247734521065081
WS,avg_path,degree_weighted,0.3,4.286324155193992,10.005666227588526,1.334249984632541,0.3789678851298187,1.3871337749739163,0.043242487399523744,0.20462625456692538,0.03612045491066996,0.019695198544085576,0.03629118807009775
WS,avg_path,edge_uniform,0.05,4.286324155193992,1.9000525550472918,-0.5565489783352701,0.12240041372473828,0.5699604860907306,0.043242487399523744,0.07470087197775796,0.021710828594881673,0.008263814807738778,0.019538149605334683
WS,avg_path,edge_uniform,0.1,4.286324155193992,3.10738194465051,-0.2748902055614777,0.21118649312543053,0.34728747960297907,0.043242487399523744,0.08081036896372182,0.02425792383781557,0.012640930027412983,0.013890576300263708
WS,avg_path,edge_uniform,0.2,4.286324155193992,8.064992931631647,0.8819645212139211,0.4343133167533365,0.9833820196030935,0.043242487399523744,0.2505401763402642,0.07056863174436297,0.03397875949392009,0.07379759156927165
WS,avg_path,edge_uniform,0.3,4.286324155193992,8.59398670323878,1.0048489592135827,0.23918731991173564,1.033229842462664,0.043242487399523744,0.21439466951568126,0.038139266254932865,0.03524675166204981,0.04366988651106027
WS,avg_path,random_node,0.05,4.286324155193992,1.3824063492063494,-0.6774362451124911,0.07274313965685915,0.6813590033584072,0.043242487399523744,0.034456342305434734,0.009653538477486569,0.006467473780602198,0.009310902176875161
WS,avg_path,random_node,0.1,4.286324155193992,2.172147797472565,-0.49321773379275174,0.1402469603156627,0.5128510892772277,0.043242487399523744,0.05028809308756257,0.011648914436947778,0.007362668043260322,0.0092620126876847
WS,avg_path,random_node,0.2,4.286324155193992,5.502978416126382,0.2840931579120881,0.36019148245068905,0.4593981072205001,0.043242487399523744,0.21650833076435477,0.05644513508312078,0.026591060525445482,0.056065984610158895
WS,avg_path,random_node,0.3,4.286324155193992,10.229389666495962,1.3865009391625283,0.3717916836081273,1.4360458131806777,0.043242487399523744,0.2602262378900118,0.05487264711045231,0.04756984632966993,0.057068499296614145
WS,avg_path,snowball,0.05,4.286324155193992,2.2035516513415883,-0.48584178051850924,0.1807865069403848,0.5185997151073882,0.043242487399523744,0.04116737728668711,0.01241525293359146,0.013431522713184393,0.007743362147408103
WS,avg_path,snowball,0.1,4.286324155193992,4.176974796938862,-0.025321605999133273,0.16393639444656766,0.16717111917690325,0.043242487399523744,0.06256452338227111,0.02410051908509123,0.009781332047672363,0.011797756624445007
WS,avg_path,snowball,0.2,4.286324155193992,4.723667958824806,0.10202764197546872,0.0801627517188124,0.12978356810920427,0.043242487399523744,0.05385436685097658,0.004709174342219504,0.00361007193655451,0.005012371313551912
WS,avg_path,snowball,0.3,4.286324155193992,4.624676359832636,0.07894258305772021,0.039805136269754224,0.08847916142454922,0.043242487399523744,0.049377719779281064,0.005288914972544722,0.003916680870594541,0.005299610291147682
WS,clustering,degree_weighted,0.05,0.483838482929451,0.3010263406270372,-0.3779564346401483,0.747872307339872,0.8397863959372482,0.007543435495230997,0.02904580301692894,0.05809979976538981,0.030294835393381188,0.02114103822888499
WS,clustering,degree_weighted,0.1,0.483838482929451,0.4676611243523337,-0.03367521247640183,0.2903079133702742,0.29287845326107675,0.007543435495230997,0.01760718828638942,0.023253151867336626,0.01941831134236142,0.02148080613757775
WS,clustering,degree_weighted,0.2,0.483838482929451,0.4776163104697074,-0.012892785046611921,0.10640953986919807,0.10751023588087072,0.007543435495230997,0.009927030620698865,0.010159939235420223,0.013297960102446502,0.013910937638917726
WS,clustering,degree_weighted,0.3,0.483838482929451,0.48018161745771215,-0.007574126579574421,0.06578122927440044,0.06623569114455878,0.007543435495230997,0.008138254275345624,0.002004909061741251,0.003919226132957831,0.004011659874503353
WS,clustering,edge_uniform,0.05,0.483838482929451,0.4832299128829197,-0.0013909863091380414,0.4561813613774122,0.4578952963435934,0.007543435495230997,0.024845999876773862,0.04546742193525246,0.023606052557934347,0.02585760616625124
WS,clustering,edge_uniform,0.1,0.483838482929451,0.5344962576316061,0.10459932408004788,0.2037572653213473,0.2303202529721214,0.007543435495230997,0.014182304050941657,0.01735114427479466,0.02806614807587228,0.01876298018919313
WS,clustering,edge_uniform,0.2,0.483838482929451,0.5199963351536336,0.07470834806024419,0.08753897954116828,0.11519060493760236,0.007543435495230997,0.009235159637536955,0.004897668024065413,0.005457261880350515,0.004815318077841774
WS,clustering,edge_uniform,0.3,0.483838482929451,0.50960053994346,0.05330911728845088,0.059040364444432794,0.07971909681745633,0.007543435495230997,0.006311517151273799,0.008163230021178247,0.0019039245809874925,0.005989869047533952
WS,clustering,random_node,0.05,0.483838482929451,0.2690319040418011,-0.4437115432904113,0.7087537372469207,0.836649265505583,0.007543435495230997,0.012047665095727982,0.030196894588903102,0.010987570028673739,0.00835640098685765
WS,clustering,random_node,0.1,0.483838482929451,0.4590308435358675,-0.05100470763822677,0.29950207254495653,0.30600770468910776,0.007543435495230997,0.015446006444805255,0.03776953737905897,0.03580238141174867,0.03218957722915887
WS,clustering,random_node,0.2,0.483838482929451,0.48395651630612413,0.00026934273992946926,0.10994511913988644,0.1105616371286906,0.007543435495230997,0.009092231811463689,0.01304286590297059,0.006409575375260231,0.0064309184396874166
WS,clustering,random_node,0.3,0.483838482929451,0.48070676694490044,-0.0065088988334411945,0.06910836060482681,0.06988944812139773,0.007543435495230997,0.009850626661533536,0.009225945015550699,0.0047138348083136565,0.004958194079152046
WS,clustering,snowball,0.05,0.483838482929451,0.7015846306333787,0.45016026559453104,0.07373924846976684,0.45618396460422395,0.007543435495230997,0.00686243260650557,0.011376787754735291,0.004438234337289281,0.011024705320103651
WS,clustering,snowball,0.1,0.483838482929451,0.6109567094575337,0.2628220043217616,0.05768571438884228,0.269169163871226,0.007543435495230997,0.006266836870780558,0.008617476654826324,0.007559369911746509,0.008376515013081814
WS,clustering,snowball,0.2,0.483838482929451,0.5555244768371053,0.14822651281062615,0.040289401425577555,0.1536234994712699,0.007543435495230997,0.006189165974315948,0.005515748479547737,0.0034627391232487053,0.0059252228071013414
WS,clustering,snowball,0.3,0.483838482929451,0.5456411961172185,0.12778837661770664,0.02840076521999304,0.13094410484220448,0.007543435495230997,0.0068226804054214935,0.0063973883473924225,0.0031210143266059247,0.00618949889118109
WS,modularity,degree_weighted,0.05,0.6524390375,0.80132883581968,0.22891814414726785,0.11583475195961582,0.2572798292976813,0.019452020474873162,0.008591615547544245,0.031705008347991566,0.020711272273359227,0.031137344956518008
WS,modularity,degree_weighted,0.1,0.6524390375,0.8982965037272358,0.3778229942591299,0.03956485984925066,0.37991398193528314,0.019452020474873162,0.0020402231423948523,0.041791294940443195,0.0031702598250554484,0.04162646033517399
WS,modularity,degree_weighted,0.2,0.6524390375,0.9067415344638865,0.3907297912850403,0.025365641746221697,0.3915556305811281,0.019452020474873162,0.002935590710313048,0.0404305227031198,0.0014464998016083849,0.040415797673106754
WS,modularity,degree_weighted,0.3,0.6524390375,0.877657988245174,0.3461237598970159,0.021453152906622024,0.3467951521762189,0.019452020474873162,0.0035388095418034554,0.03931165146224463,0.0018438969127105448,0.039275661661615405
WS,modularity,edge_uniform,0.05,0.6524390375,0.8778071520412828,0.3463232920981089,0.057586183513406955,0.35109432407689045,0.019452020474873162,0.004324684426248133,0.03816079645175614,0.004076324873627906,0.03819451908568554
WS,modularity,edge_uniform,0.1,0.6524390375,0.8988700092229227,0.37871563663753377,0.033882258367607165,0.3802530644777088,0.019452020474873162,0.002271072457170735,0.04248761476486545,0.001997714903018613,0.04225663320365077
WS,modularity,edge_uniform,0.2,0.6524390375,0.8859144629269557,0.3588214553164078,0.025832770921271297,0.3597572371027875,0.019452020474873162,0.0017041936057388355,0.04083829346560139,0.0024543525164523383,0.04083398169096584
WS,modularity,edge_uniform,0.3,0.6524390375,0.8659950166574353,0.32824097370124383,0.019862501234392198,0.32884652531540093,0.019452020474873162,0.003037580391652406,0.03891169220787361,0.001675915714742835,0.03889346581986541
WS,modularity,random_node,0.05,0.6524390375,0.8000549616985925,0.22695447187619386,0.09570685087364661,0.2465020891211706,0.019452020474873162,0.006512128468322976,0.030056104786239164,0.004719274977442187,0.028402606848629063
WS,modularity,random_node,0.1,0.6524390375,0.9014877637199463,0.38272344125000807,0.03640573362101381,0.3844795938947415,0.019452020474873162,0.0014883538787320919,0.042140428959943334,0.004678722226946249,0.04207458789089919
WS,modularity,random_node,0.2,0.6524390375,0.9105255839027514,0.3965195406009417,0.023268168438888525,0.3972027149006753,0.019452020474873162,0.002049653466960308,0.03980703802750422,0.0028975195433231806,0.03989914994766253
WS,modularity,random_node,0.3,0.6524390375,0.8826112085644702,0.35373393966687605,0.02046227516920802,0.35433006778657244,0.019452020474873162,0.003656279151565202,0.04007040447771553,0.0018172925826757979,0.04005870276206355
WS,modularity,snowball,0.05,0.6524390375,0.7031055434866607,0.07855045044038836,0.0510218133629209,0.09507960960733583,0.019452020474873162,0.0029916487799233147,0.037495575165021805,0.005273248601884595,0.0331708981330721
WS,modularity,snowball,0.1,0.6524390375,0.7375602937987606,0.13129595172118816,0.04463600107890227,0.13908780312408267,0.019452020474873162,0.0026789138185873912,0.03508390711406485,0.004657790865968748,0.03330996465241863
WS,modularity,snowball,0.2,0.6524390375,0.7856606682531998,0.2050853196869567,0.0418748258074194,0.20948288407796256,0.019452020474873162,0.001556782340151617,0.037628896185447236,0.0026381782469476122,0.03655006354235412
WS,modularity,snowball,0.3,0.6524390375,0.8137759506395555,0.2482108987575428,0.02929988591323097,0.24995667029999877,0.019452020474873162,0.00413348918490937,0.03943136575723884,0.002204633948615123,0.03931524771249778
