metric,sampler,frac,theta,mean_sampled,bias_rel,var_rel,nd,graph_type,graph_id,graph_seed
modularity,degree_weighted,0.05,0.31647753143330365,0.7671641476801733,1.4240669476243755,0.23175557928832816,1.442801899031005,ER,3,1003
clustering,degree_weighted,0.1,0.00964630225080386,0.011007425697004906,0.14108850441455092,3.510904245977807,3.5137379797735244,ER,3,1003
assortativity,degree_weighted,0.1,-0.007440423180023738,-0.06515697770272705,-7.756117764897654,19.49427488562793,20.980565199712444,ER,3,1003
avg_path,degree_weighted,0.1,3.434474342928661,3.9858059056549946,0.16052861286702377,0.3616525997036877,0.39567921151034274,ER,3,1003
modularity,degree_weighted,0.1,0.31647753143330365,0.8305992090787744,1.624507278004162,0.14384323466676746,1.630863198569362,ER,3,1003
clustering,degree_weighted,0.2,0.00964630225080386,0.011239069423605147,0.1650997482398326,1.0874547724884025,1.0999162736666184,ER,3,1003
assortativity,degree_weighted,0.2,-0.007440423180023738,-0.03253749728841742,-3.3726175089418344,11.391676637146253,11.880439615894892,ER,3,1003
avg_path,degree_weighted,0.2,3.434474342928661,6.508283151917676,0.8949864250205691,0.1971797781423106,0.9164499800203771,ER,3,1003
modularity,degree_weighted,0.2,0.31647753143330365,0.7280723412061288,1.300545752372991,0.10086992638520603,1.3044516074061108,ER,3,1003
clustering,degree_weighted,0.3,0.00964630225080386,0.011292093680830813,0.17059602645805141,0.5652046546343968,0.5903891139440699,ER,3,1003
assortativity,degree_weighted,0.3,-0.007440423180023738,-0.026028697844157733,-2.497946187771396,6.486384383354433,6.950749421869984,ER,3,1003
avg_path,degree_weighted,0.3,3.434474342928661,5.050630281572507,0.47056850822102864,0.05963310496497002,0.47433198093437406,ER,3,1003
modularity,degree_weighted,0.3,0.31647753143330365,0.6050556616918897,0.9118410937754322,0.06639839667090326,0.9142553950500063,ER,3,1003
clustering,edge_uniform,0.05,0.00964630225080386,0.015085359824840891,0.5637905222243684,4.668411913103871,4.702332351435845,ER,3,1003
assortativity,edge_uniform,0.05,-0.007440423180023738,0.27624389341734235,38.1223201173275,18.711776367199956,42.466950278352876,ER,3,1003
avg_path,edge_uniform,0.05,3.434474342928661,3.2233284972088745,-0.06147834083436369,0.28190825114319,0.2885339641261633,ER,3,1003
modularity,edge_uniform,0.05,0.31647753143330365,0.8350380640284256,1.6385330475549371,0.1547969723903437,1.6458288643084635,ER,3,1003
clustering,edge_uniform,0.1,0.00964630225080386,0.011894020714447583,0.23298932750411472,1.9660675155763445,1.9798246140846314,ER,3,1003
assortativity,edge_uniform,0.1,-0.007440423180023738,0.16807882311987438,23.586784685364208,11.72504309999108,26.340331195533206,ER,3,1003
avg_path,edge_uniform,0.1,3.434474342928661,6.861528960569826,0.9978393423895809,0.30067076197889997,1.0421546240023327,ER,3,1003
modularity,edge_uniform,0.1,0.31647753143330365,0.7864797190299565,1.4850997490036812,0.1368916224059754,1.4913955145352078,ER,3,1003
clustering,edge_uniform,0.2,0.00964630225080386,0.013570876004438565,0.40680530697664125,0.9200512472190674,1.0059745798447,ER,3,1003
assortativity,edge_uniform,0.2,-0.007440423180023738,0.08676808626562028,12.660012361418142,7.933786244223435,14.940578207026967,ER,3,1003
avg_path,edge_uniform,0.2,3.434474342928661,5.577568438801055,0.6239946081676994,0.11683831055991388,0.6348389258992044,ER,3,1003
modularity,edge_uniform,0.2,0.31647753143330365,0.6568116726587416,1.0753782876964653,0.08541550299171474,1.0787651597082237,ER,3,1003
clustering,edge_uniform,0.3,0.00964630225080386,0.011237599346535438,0.16494736604722682,0.4964175390798983,0.5231042024989477,ER,3,1003
assortativity,edge_uniform,0.3,-0.007440423180023738,0.027750475930895045,4.729054948170079,5.616417439583722,7.342213941208201,ER,3,1003
avg_path,edge_uniform,0.3,3.434474342928661,4.586628730344504,0.33546736324313603,0.03794665289439029,0.33760672426240196,ER,3,1003
modularity,edge_uniform,0.3,0.31647753143330365,0.5492095180951017,0.7353800133227842,0.05393747526355683,0.7373554198840782,ER,3,1003
clustering,random_node,0.05,0.009613259668508288,0.003,-0.6878594812838436,3.1203650654730737,3.195282273574098,ER,4,1004
assortativity,random_node,0.05,0.0029182122010072077,-0.16328261357334742,-56.93345133218161,85.85426099454187,103.01636768743502,ER,4,1004
avg_path,random_node,0.05,3.403404255319149,1.5514126984126988,-0.5441583995946385,0.1174526553544258,0.5566897610870922,ER,4,1004
modularity,random_node,0.05,0.3147285944899026,0.7378291767332894,1.3443304654242203,0.2889920061451373,1.375042101131268,ER,4,1004
clustering,random_node,0.1,0.009613259668508288,0.010956461665452838,0.13970935290464817,3.4920215594482946,3.4948151989684284,ER,4,1004
assortativity,random_node,0.1,0.0029182122010072077,-0.05092458075740127,-18.444288818685823,53.43442183373701,56.528127748341795,ER,4,1004
avg_path,random_node,0.1,3.403404255319149,3.1417819580301467,-0.07687074493409662,0.30602135776033845,0.3155284184224996,ER,4,1004
modularity,random_node,0.1,0.3147285944899026,0.8528397146790013,1.7097569774499324,0.12742847024137846,1.7144990338191464,ER,4,1004
clustering,random_node,0.2,0.009613259668508288,0.008523961694291798,-0.11330024482119083,1.0910826753792464,1.0969495658366777,ER,4,1004
assortativity,random_node,0.2,0.0029182122010072077,-0.01942509941615065,-7.653884020301369,32.33712890730017,33.230586009933276,ER,4,1004
avg_path,random_node,0.2,3.403404255319149,7.346271845659441,1.1585066410113878,0.29904699511079025,1.1964809829463574,ER,4,1004
modularity,random_node,0.2,0.3147285944899026,0.7828136225188274,1.4872609256449898,0.11314343832656122,1.4915584127303725,ER,4,1004
clustering,random_node,0.3,0.009613259668508288,0.008703635298243579,-0.09461200358923143,0.6010017099596903,0.6084032269783259,ER,4,1004
assortativity,random_node,0.3,0.0029182122010072077,-0.011751197034826976,-5.025126035980816,17.7792079896446,18.47571726392604,ER,4,1004
avg_path,random_node,0.3,3.403404255319149,5.773020435564153,0.6962486105765845,0.09820876608096957,0.703140874551445,ER,4,1004
modularity,random_node,0.3,0.3147285944899026,0.6696484307898396,1.1276976887895551,0.08016833663044737,1.13054369199045,ER,4,1004
clustering,snowball,0.05,0.009613259668508288,0.027524574281563123,1.8629946798424561,2.3359817050619194,2.9879022245557647,ER,4,1004
assortativity,snowball,0.05,0.0029182122010072077,-0.6817838496980049,-234.55028780119895,27.479846069456215,236.15456685744246,ER,4,1004
avg_path,snowball,0.05,3.403404255319149,4.169472152075069,0.22508865071493903,0.17938730527941646,0.2878275629193326,ER,4,1004
modularity,snowball,0.05,0.3147285944899026,0.6361488175797309,1.0212583395939283,0.13648763044617782,1.0303385217757122,ER,4,1004
clustering,snowball,0.1,0.009613259668508288,0.019429818888528527,1.0210416151099588,1.1116538001366507,1.5094039058994813,ER,4,1004
assortativity,snowball,0.1,0.0029182122010072077,-0.5148680807451975,-177.37192683956113,23.22531925676166,178.8860416168828,ER,4,1004
avg_path,snowball,0.1,3.403404255319149,3.943443028404813,0.1586760119858317,0.06594831312202186,0.17183496961726982,ER,4,1004
modularity,snowball,0.1,0.3147285944899026,0.6153171504900932,0.9550692444012739,0.0986345682678915,0.960148967430895,ER,4,1004
clustering,snowball,0.2,0.009613259668508288,0.017373913006454876,0.8072023853658513,0.6144088381166654,1.0144328027504785,ER,4,1004
assortativity,snowball,0.2,0.0029182122010072077,-0.359083605814776,-124.00668162831145,21.737812642820483,125.89753606389509,ER,4,1004
avg_path,snowball,0.2,3.403404255319149,3.847566823899371,0.13050534252012586,0.0315784372929373,0.13427152389155095,ER,4,1004
modularity,snowball,0.2,0.3147285944899026,0.5470960742846982,0.7383083251875464,0.06600145616581829,0.7412525718385389,ER,4,1004
clustering,snowball,0.3,0.009613259668508288,0.01627834877366323,0.6932503733996891,0.4035747458140814,0.802164980336158,ER,4,1004
assortativity,snowball,0.3,0.0029182122010072077,-0.26899448511391155,-93.14591697756725,13.377780209161958,94.10168358173246,ER,4,1004
avg_path,snowball,0.3,3.403404255319149,3.7791778242677827,0.11041105620946574,0.018181694543084125,0.11189805784618347,ER,4,1004
modularity,snowball,0.3,0.3147285944899026,0.48940611263877143,0.5550082394761037,0.04049697051347694,0.5564837378640398,ER,4,1004
clustering,degree_weighted,0.05,0.009613259668508288,0.007285714285714285,-0.24209304335911866,5.415390018056009,5.42079865788276,ER,4,1004
assortativity,degree_weighted,0.05,0.0029182122010072077,-0.18462052567879397,-64.24292753198799,91.26723805814129,111.61031529675782,ER,4,1004
avg_path,degree_weighted,0.05,3.403404255319149,1.6283492063492062,-0.5215526555927262,0.12814122092433974,0.5370636322222958,ER,4,1004
modularity,degree_weighted,0.05,0.3147285944899026,0.7663079396346352,1.4348169128379205,0.2604576585109219,1.4582653274499577,ER,4,1004
clustering,degree_weighted,0.1,0.009613259668508288,0.00997351691400993,0.037471137448229414,2.8115729939949703,2.8118226805229924,ER,4,1004
assortativity,degree_weighted,0.1,0.0029182122010072077,-0.03486893021210412,-12.944294491532247,53.948059185662004,55.47925603126994,ER,4,1004
avg_path,degree_weighted,0.1,3.403404255319149,3.9327821972828634,0.15554361066357134,0.34700647996275846,0.3802726810519064,ER,4,1004
modularity,degree_weighted,0.1,0.3147285944899026,0.8285593070238445,1.632610093012486,0.12749944187424805,1.63758108913253,ER,4,1004
clustering,degree_weighted,0.2,0.009613259668508288,0.012136078674857114,0.26240387646407914,1.2070571364117955,1.2352500657543068,ER,4,1004
assortativity,degree_weighted,0.2,0.0029182122010072077,-0.01349759795615845,-5.623369946008638,26.037578589095236,26.63790135001224,ER,4,1004
avg_path,degree_weighted,0.2,3.403404255319149,6.399420168675191,0.8802994908330701,0.1781707890095735,0.8981492212418025,ER,4,1004
modularity,degree_weighted,0.2,0.3147285944899026,0.724938691415509,1.3033731307996432,0.09486826138296782,1.306821145034121,ER,4,1004
clustering,degree_weighted,0.3,0.009613259668508288,0.011966348521649912,0.2447498751099076,0.5900613951298398,0.6388074446880596,ER,4,1004
assortativity,degree_weighted,0.3,0.0029182122010072077,-0.009676985472209586,-4.314587911379347,18.713203158406174,19.204156875343514,ER,4,1004
avg_path,degree_weighted,0.3,3.403404255319149,5.039476151262041,0.48071615726216876,0.0652701983407842,0.48512701702167804,ER,4,1004
modularity,degree_weighted,0.3,0.3147285944899026,0.6055032449205029,0.923887221034529,0.06928199229608464,0.9264812958972347,ER,4,1004
clustering,edge_uniform,0.05,0.009613259668508288,0.012059450824224011,0.254433647525485,4.314818014376648,4.322313151332555,ER,4,1004
assortativity,edge_uniform,0.05,0.0029182122010072077,0.24146522699859335,81.71622971268786,47.29385524359015,94.41531095250616,ER,4,1004
avg_path,edge_uniform,0.05,3.403404255319149,3.210364490053485,-0.05671959428397894,0.28761545013118855,0.29315483883078813,ER,4,1004
modularity,edge_uniform,0.05,0.3147285944899026,0.8373130796659605,1.6604237234920212,0.14757739339659146,1.6669691144639844,ER,4,1004
clustering,edge_uniform,0.1,0.009613259668508288,0.01250811797014873,0.3011004904644517,2.0192485859738674,2.041574479982397,ER,4,1004
assortativity,edge_uniform,0.1,0.0029182122010072077,0.16746457384898553,56.36670112272254,34.619475985378735,66.14917318425488,ER,4,1004
avg_path,edge_uniform,0.1,3.403404255319149,6.583444001279597,0.9343699934030467,0.36021163862754507,1.0013988761601196,ER,4,1004
modularity,edge_uniform,0.1,0.3147285944899026,0.7821728178505158,1.485224877305303,0.1367686923169087,1.491508837172824,ER,4,1004
clustering,edge_uniform,0.2,0.009613259668508288,0.013028956062869492,0.35527399010756816,0.9181363337026528,0.9844764777849705,ER,4,1004
assortativity,edge_uniform,0.2,0.0029182122010072077,0.08414509214911298,27.82493164425672,21.42367456821445,35.116956773221645,ER,4,1004
avg_path,edge_uniform,0.2,3.403404255319149,5.425773663797823,0.5942193940371728,0.11393575962393229,0.6050438377266455,ER,4,1004
modularity,edge_uniform,0.2,0.3147285944899026,0.6462014706146937,1.0531989426098463,0.08676819876728441,1.0567671139053378,ER,4,1004
clustering,edge_uniform,0.3,0.009613259668508288,0.012459821814221655,0.2960771025394022,0.48850689233437555,0.5712273054628226,ER,4,1004
assortativity,edge_uniform,0.3,0.0029182122010072077,0.04938368744795749,15.917128337199477,16.676490232931563,23.053422760881745,ER,4,1004
avg_path,edge_uniform,0.3,3.403404255319149,4.557346978704709,0.3390553392318103,0.04431459148508598,0.34193903854355095,ER,4,1004
modularity,edge_uniform,0.3,0.3147285944899026,0.5474827745833281,0.7395369999146773,0.05529992039847303,0.7416016824676699,ER,4,1004
clustering,random_node,0.05,0.48985658840045143,0.2745550610716515,-0.4395186119946234,0.70425462800319,0.8301513063012019,WS,0,2000
assortativity,random_node,0.05,-0.0003199364140541695,0.21662700839344778,675.981083190156,1313.3135154042518,1477.0723795990536,WS,0,2000
avg_path,random_node,0.05,4.319918648310388,1.3656190476190475,-0.6838783683966968,0.07634954073164049,0.6881270777486238,WS,0,2000
modularity,random_node,0.05,0.6673030625,0.7974718151353372,0.19506662697012594,0.09512528197057672,0.2170249023211023,WS,0,2000
clustering,random_node,0.1,0.48985658840045143,0.4443781012226509,-0.09284022184141917,0.24192717302623196,0.2591294345303681,WS,0,2000
assortativity,random_node,0.1,-0.0003199364140541695,0.3370660100724258,1051.2548022348562,545.4917909650783,1184.355501203982,WS,0,2000
avg_path,random_node,0.1,4.319918648310388,2.14373727682706,-0.5037550576512408,0.13692041072207234,0.5220309923572602,WS,0,2000
modularity,random_node,0.1,0.6673030625,0.9012800032119808,0.3506301757483766,0.035441502497682464,0.35241682741411584,WS,0,2000
clustering,random_node,0.2,0.48985658840045143,0.49575571900373405,0.012042542042770537,0.1055874121754462,0.10627193622381904,WS,0,2000
assortativity,random_node,0.2,-0.0003199364140541695,0.44790020874707837,1396.6010883560232,332.41201546476833,1435.6156686323043,WS,0,2000
avg_path,random_node,0.2,4.319918648310388,5.316254179904321,0.23063751474720612,0.3338055600794038,0.40573367514749403,WS,0,2000
modularity,random_node,0.2,0.6673030625,0.912887529066236,0.3680248336060984,0.022157024531274282,0.3686912148219373,WS,0,2000
clustering,random_node,0.3,0.48985658840045143,0.4821057384422197,-0.015822659772487823,0.0755173318591139,0.07715713818821589,WS,0,2000
assortativity,random_node,0.3,-0.0003199364140541695,0.44331358134704174,1382.3096985380312,217.05649819858004,1399.24752137802,WS,0,2000
avg_path,random_node,0.3,4.319918648310388,10.136180968911091,1.3463820612671735,0.43603781594305613,1.4152291799685426,WS,0,2000
modularity,random_node,0.3,0.6673030625,0.8824362828491856,0.32239159393576383,0.02190263451259945,0.3231347478050526,WS,0,2000
clustering,snowball,0.05,0.48985658840045143,0.70533752828235,0.43988486650888836,0.07003876114512701,0.4454257781564586,WS,0,2000
assortativity,snowball,0.05,-0.0003199364140541695,-0.12184211164518906,-378.64876003326833,349.24559381777465,515.1187904511557,WS,0,2000
avg_path,snowball,0.05,4.319918648310388,2.148891764055462,-0.5025618671180749,0.16974320086622455,0.5304537534239125,WS,0,2000
modularity,snowball,0.05,0.6673030625,0.7005092143244595,0.04976165093324215,0.04944512437369895,0.07015014061234942,WS,0,2000
clustering,snowball,0.1,0.48985658840045143,0.6143845643250254,0.2542126096917257,0.052838698150163,0.25964587219611585,WS,0,2000
assortativity,snowball,0.1,-0.0003199364140541695,0.014485105087381047,46.13076252212481,269.360448381962,273.28208577110263,WS,0,2000
avg_path,snowball,0.1,4.319918648310388,4.15330085977126,-0.038569649924922914,0.15953190931670314,0.16412814501347384,WS,0,2000
modularity,snowball,0.1,0.6673030625,0.7378724491792019,0.1057529702648886,0.0493163992244417,0.11668675140010937,WS,0,2000
clustering,snowball,0.2,0.48985658840045143,0.5593106492716268,0.14178418894757971,0.03553145204567802,0.14616853395993717,WS,0,2000
assortativity,snowball,0.2,-0.0003199364140541695,0.11195517207585334,349.83599109746723,176.1289660258392,391.67158863067715,WS,0,2000
avg_path,snowball,0.2,4.319918648310388,4.771440502883198,0.10452089189885976,0.08005755389907651,0.13165799929983998,WS,0,2000
modularity,snowball,0.2,0.6673030625,0.7832490578537628,0.17375286899854997,0.04592127252430011,0.1797187323444006,WS,0,2000
clustering,snowball,0.3,0.48985658840045143,0.5486285376997432,0.11997762347869671,0.025819469710804642,0.12272438694792114,WS,0,2000
assortativity,snowball,0.3,-0.0003199364140541695,0.18534019005810984,578.4950486822203,138.81350642022642,594.9165579428116,WS,0,2000
avg_path,snowball,0.3,4.319918648310388,4.654468967921898,0.07744364405999069,0.03731269952915937,0.0859636874002265,WS,0,2000
modularity,snowball,0.3,0.6673030625,0.8148932402739958,0.22117380376954582,0.029638985848165208,0.22315089279677394,WS,0,2000
clustering,degree_weighted,0.05,0.48985658840045143,0.2965975274725275,-0.39452090873794426,0.7056382070479579,0.8084380165957499,WS,0,2000
assortativity,degree_weighted,0.05,-0.0003199364140541695,0.17955302761184133,560.4629333072048,1266.1016466676251,1384.6053875764705,WS,0,2000
avg_path,degree_weighted,0.05,4.319918648310388,1.3560476190476192,-0.68609401807323,0.06516701325963557,0.6891819362498202,WS,0,2000
modularity,degree_weighted,0.05,0.6673030625,0.7975827623382499,0.19523288881258657,0.11194075953617054,0.2250480271400808,WS,0,2000
clustering,degree_weighted,0.1,0.48985658840045143,0.47456779474192273,-0.031210690658996863,0.27404373166176516,0.27581528977654074,WS,0,2000
assortativity,degree_weighted,0.1,-0.0003199364140541695,0.3862429977913834,1204.484493742088,656.9402376135871,1371.988837950561,WS,0,2000
avg_path,degree_weighted,0.1,4.319918648310388,2.13325419025419,-0.5061817431978043,0.12295102935670936,0.5209000986433409,WS,0,2000
modularity,degree_weighted,0.1,0.6673030625,0.8976140438727317,0.34513648921885837,0.03755107760706387,0.3471732703129244,WS,0,2000
clustering,degree_weighted,0.2,0.48985658840045143,0.48671646257566104,-0.0064102831091051495,0.10563604310809006,0.10583036111189048,WS,0,2000
assortativity,degree_weighted,0.2,-0.0003199364140541695,0.42095690167477706,1312.6489224676313,305.1949751188148,1347.661369370365,WS,0,2000
avg_path,degree_weighted,0.2,4.319918648310388,5.735589834665254,0.32770775884884,0.406862988805947,0.5224269009821735,WS,0,2000
modularity,degree_weighted,0.2,0.6673030625,0.9099557914959072,0.3636314277584773,0.023234437958883355,0.36437296052387574,WS,0,2000
clustering,degree_weighted,0.3,0.48985658840045143,0.4875720036052875,-0.004663773409377704,0.06650169945703613,0.06666503441151124,WS,0,2000
assortativity,degree_weighted,0.3,-0.0003199364140541695,0.45210258829827127,1409.6952072131112,256.2995560322558,1432.804955205679,WS,0,2000
avg_path,degree_weighted,0.3,4.319918648310388,10.184021741186648,1.3574565200928759,0.3533832671093283,1.4027002307747451,WS,0,2000
modularity,degree_weighted,0.3,0.6673030625,0.8821237018913579,0.3219231703558793,0.022092384537192925,0.3226803388285684,WS,0,2000
clustering,edge_uniform,0.05,0.48985658840045143,0.4717277230804279,-0.037008440308581025,0.4657264139947484,0.4671945176759693,WS,0,2000
assortativity,edge_uniform,0.05,-0.0003199364140541695,0.5304260036037293,1653.7417281923047,564.1641536309688,1747.324496424925,WS,0,2000
avg_path,edge_uniform,0.05,4.319918648310388,1.83621000052579,-0.5749432512607101,0.11914121257535629,0.5871578754510257,WS,0,2000
modularity,edge_uniform,0.05,0.6673030625,0.8839468758337325,0.32465531907912293,0.05204897608948139,0.3288011133167443,WS,0,2000
clustering,edge_uniform,0.1,0.48985658840045143,0.5369160237560147,0.09606758468155611,0.2217577469001533,0.24167225562066574,WS,0,2000
assortativity,edge_uniform,0.1,-0.0003199364140541695,0.5874530020587813,1831.4311269572158,392.2776386786806,1872.9713608582217,WS,0,2000
avg_path,edge_uniform,0.1,4.319918648310388,2.9838976660392085,-0.3092698686638131,0.19874214926302336,0.3676224878282313,WS,0,2000
modularity,edge_uniform,0.1,0.6673030625,0.9003525128946532,0.34924026915339385,0.032435905650815854,0.3507432872824847,WS,0,2000
clustering,edge_uniform,0.2,0.48985658840045143,0.5236006509552766,0.06888545437258783,0.08911515508574523,0.11263532611962511,WS,0,2000
assortativity,edge_uniform,0.2,-0.0003199364140541695,0.5324376319270843,1660.0097247027145,261.2753544550743,1680.4455054994216,WS,0,2000
avg_path,edge_uniform,0.2,4.319918648310388,8.06220451564904,0.8662859895559257,0.45529352188387584,0.9786437588675017,WS,0,2000
modularity,edge_uniform,0.2,0.6673030625,0.8863366695173275,0.3282365855779987,0.02780588203116515,0.3294122389763834,WS,0,2000
clustering,edge_uniform,0.3,0.48985658840045143,0.5158304418134506,0.05302327457621405,0.05574466528095271,0.0769346173973072,WS,0,2000
assortativity,edge_uniform,0.3,-0.0003199364140541695,0.5196738290719682,1620.239220963735,233.39138376456418,1636.9626358486955,WS,0,2000
avg_path,edge_uniform,0.3,4.319918648310388,8.776198765038735,1.0315655103611228,0.21993903141570895,1.0547514302937369,WS,0,2000
modularity,edge_uniform,0.3,0.6673030625,0.8685594081432215,0.30159616425716196,0.0179335433447039,0.3021288769242844,WS,0,2000
clustering,random_node,0.05,0.48601369749979373,0.25505952380952385,-0.4751999782689039,0.7006915978722392,0.846630813681807,WS,1,2001
assortativity,random_node,0.05,0.0014056241792804152,0.1836554631233099,129.5654103125561,291.27069088765285,318.78803446746815,WS,1,2001
avg_path,random_node,0.05,4.333413642052566,1.379055555555556,-0.6817621507591639,0.07357059082797664,0.6857202505705504,WS,1,2001
modularity,random_node,0.05,0.67000040625,0.8081979300952389,0.20626452803842732,0.09708156579196675,0.227969046020584,WS,1,2001
clustering,random_node,0.1,0.48601369749979373,0.44358653839852896,-0.08729604129159649,0.3341304183186641,0.34534581982556206,WS,1,2001
assortativity,random_node,0.1,0.0014056241792804152,0.35907879065218473,254.27770383975533,142.92508632402289,291.69287096318914,WS,1,2001
avg_path,random_node,0.1,4.333413642052566,2.2495837495837496,-0.48087479842034897,0.14701357518534253,0.502845466365749,WS,1,2001
modularity,random_node,0.1,0.67000040625,0.9000990730700302,0.3434301251812189,0.039784894925350214,0.34572689907817244,WS,1,2001
clustering,random_node,0.2,0.48601369749979373,0.48417145735768874,-0.003790502944832798,0.12008454958060027,0.12014435883781822,WS,1,2001
assortativity,random_node,0.2,0.0014056241792804152,0.440579523586623,312.218363566031,82.37948176827645,322.90352361697774,WS,1,2001
avg_path,random_node,0.2,4.333413642052566,5.386352775415893,0.2429813946593838,0.3396727405674076,0.4176332468029726,WS,1,2001
modularity,random_node,0.2,0.67000040625,0.9121001688664541,0.36134217086421827,0.02107330757848849,0.3619561420077901,WS,1,2001
clustering,random_node,0.3,0.48601369749979373,0.48172474423168865,-0.00882473984875097,0.07163567440046488,0.07217718393098717,WS,1,2001
assortativity,random_node,0.3,0.0014056241792804152,0.4410491493242499,312.55223080970876,59.98352265798912,318.2560603894087,WS,1,2001
avg_path,random_node,0.3,4.333413642052566,10.420716506034175,1.4047358415483397,0.37378561513288494,1.4536156543635568,WS,1,2001
modularity,random_node,0.3,0.67000040625,0.8847211672563918,0.3204780751255204,0.01922099058074093,0.32105395670364134,WS,1,2001
clustering,snowball,0.05,0.48601369749979373,0.6994740027239754,0.439205452679283,0.0812499491801386,0.44665756895522213,WS,1,2001
assortativity,snowball,0.05,0.0014056241792804152,-0.12512558519695527,-89.95381370521093,90.55393470242971,127.63895835599607,WS,1,2001
avg_path,snowball,0.05,4.333413642052566,2.2165309509400184,-0.4885022242205432,0.18126298613044853,0.5210476880376161,WS,1,2001
modularity,snowball,0.05,0.67000040625,0.7010694590158323,0.04637162321751809,0.054332809800725315,0.07143095729912385,WS,1,2001
clustering,snowball,0.1,0.48601369749979373,0.6107769089407225,0.2567066635695347,0.07019767220382384,0.2661315920815073,WS,1,2001
assortativity,snowball,0.1,0.0014056241792804152,0.0036397412349272523,1.5882828466589711,56.73050554900944,56.75273475566779,WS,1,2001
avg_path,snowball,0.1,4.333413642052566,4.111996366533233,-0.05109533562070044,0.177903084132178,0.1850952205377892,WS,1,2001
modularity,snowball,0.1,0.67000040625,0.7394483865567386,0.1036534843940689,0.04352012234097957,0.11241906366628979,WS,1,2001
clustering,snowball,0.2,0.48601369749979373,0.5575823379262228,0.14725612372341776,0.04457940828566138,0.15385606785936723,WS,1,2001
assortativity,snowball,0.2,0.0014056241792804152,0.0982686219220273,68.86203093160175,42.694767862023106,81.02359228531475,WS,1,2001
avg_path,snowball,0.2,4.333413642052566,4.757871416278574,0.09794995616319774,0.08111850531670273,0.12717863742464097,WS,1,2001
modularity,snowball,0.2,0.67000040625,0.7873051729065468,0.17508137380352962,0.04210735534983978,0.18007364278952362,WS,1,2001
clustering,snowball,0.3,0.48601369749979373,0.5460199540665552,0.12346592988947001,0.03370535897928793,0.12798393284859702,WS,1,2001
assortativity,snowball,0.3,0.0014056241792804152,0.17331374795784232,122.21325803350311,30.878451432306267,126.05379487354163,WS,1,2001
avg_path,snowball,0.3,4.333413642052566,4.658270920502092,0.07496565763567327,0.04524085036097838,0.08755903360666685,WS,1,2001
modularity,snowball,0.3,0.67000040625,0.8130694078387538,0.21353537508154116,0.027354743066832256,0.21528037156105728,WS,1,2001
clustering,degree_weighted,0.05,0.48601369749979373,0.31048209538999016,-0.3611652137533929,0.7563910978642779,0.838193178541714,WS,1,2001
assortativity,degree_weighted,0.05,0.0014056241792804152,0.21238858768902008,149.99241916747937,310.27616010670545,344.6288167554692,WS,1,2001
avg_path,degree_weighted,0.05,4.333413642052566,1.3442301587301588,-0.6897986300029092,0.08267798966482119,0.6947357770612557,WS,1,2001
modularity,degree_weighted,0.05,0.67000040625,0.8035377698332533,0.19930907955949279,0.09940505675018281,0.2227228647947024,WS,1,2001
clustering,degree_weighted,0.1,0.48601369749979373,0.4830888151101598,-0.0060180945240554075,0.265738824270281,0.2658069603796179,WS,1,2001
assortativity,degree_weighted,0.1,0.0014056241792804152,0.38868662247483554,275.326561280694,135.15323967504565,306.71014580758833,WS,1,2001
avg_path,degree_weighted,0.1,4.333413642052566,2.2117778447043155,-0.48959907430951866,0.157047782250058,0.5141704576056458,WS,1,2001
modularity,degree_weighted,0.1,0.67000040625,0.8967699684728665,0.3384613227785542,0.04310402905257994,0.3411949945963075,WS,1,2001
clustering,degree_weighted,0.2,0.48601369749979373,0.48660453371758,0.0012156756180949102,0.08480423328525642,0.08481294624235515,WS,1,2001
assortativity,degree_weighted,0.2,0.0014056241792804152,0.4265476820510072,302.2428194638429,70.12242408372738,310.2706500409461,WS,1,2001
avg_path,degree_weighted,0.2,4.333413642052566,5.820221126611028,0.3431029816833362,0.33933322188105114,0.48256262962663243,WS,1,2001
modularity,degree_weighted,0.2,0.67000040625,0.9089623098186087,0.35665880898083363,0.024567528818805577,0.35750394332914653,WS,1,2001
clustering,degree_weighted,0.3,0.48601369749979373,0.4829052552755729,-0.00639577823512667,0.06019473726637058,0.060533564026912394,WS,1,2001
assortativity,degree_weighted,0.3,0.0014056241792804152,0.43581071651704373,308.8281139600425,59.17321318929843,314.4459780809148,WS,1,2001
avg_path,degree_weighted,0.3,4.333413642052566,9.988318847684802,1.3049536388130476,0.38896227278759304,1.361688528667075,WS,1,2001
modularity,degree_weighted,0.3,0.67000040625,0.8785723271202189,0.3113007210501193,0.018323179358352114,0.3118395065223817,WS,1,2001
clustering,edge_uniform,0.05,0.48601369749979373,0.5226292952726734,0.07533845778994214,0.49193656243494693,0.49767204530943804,WS,1,2001
assortativity,edge_uniform,0.05,0.0014056241792804152,0.6009298125504762,426.2149031718576,121.67243620127094,443.2418362665558,WS,1,2001
avg_path,edge_uniform,0.05,4.333413642052566,1.827463924963925,-0.5782852378745996,0.11346550292686632,0.5893116634669036,WS,1,2001
modularity,edge_uniform,0.05,0.67000040625,0.8768306059798594,0.3087011427147424,0.05604410429802326,0.3137472504101916,WS,1,2001
clustering,edge_uniform,0.1,0.48601369749979373,0.5374103565267004,0.10575124433747916,0.18389021340761863,0.21212952709612293,WS,1,2001
